speed	solsol_wf	solta_wf	gasgas_wf	vasvas_wf	hamham_wf	gluglu_wf	tata_wl	hfhf_wl	hamhf_wl	ta_bl	hf_bl	ham_bl	kbodyweight	kp	kd	kref	deltas	sol_activitybasal	ta_activitybasal	gas_activitybasal	vas_activitybasal	ham_activitybasal	glu_activitybasal	hf_activitybasal	stance_end	swing_end	kphiknee	kphiknee_off	klean	
1.80116016981	1.48015309186	0.162585721034	0.540691419054	1.58982254966	0.241931239084	1.02470775428	1.65647959736	0.574443365679	5.56564899898	0.820794008471	0.833240649768	1.68164590611	1.4696141594	1.11182931658	0.715745396542	0.198632426863	1.51693542378	0.000631434491888	0.0622635229838	-0.0186052046047	0.066490632671	0.108590508501	-0.0317949794015	0.0781427874404	1.16266278624	-1.48610123169	0.209757478628	2.80849130886	0.0451995787281	
1.39896531283	1.47839175807	-0.0930485400582	0.515906644996	1.89116565127	0.276321329455	0.885514058155	1.95468338739	0.947415215361	4.56851507695	0.777854618154	0.797027713107	1.55466146719	1.10550934316	2.6238626234	0.53555079083	0.191274639571	1.45547585228	-0.00175023714421	0.0371337107827	0.00297583138934	0.06968345226	0.0824763203789	0.00554715951361	0.0496519070926	2.71174956406	-1.12526542543	1.09250633839	2.70168599692	0.0090785305158	
0.92446630725	1.2735833788	0.436176767477	1.20279345548	1.69252347657	0.0937449192496	0.809959102383	2.14661855596	0.459860340483	4.77553481633	0.830057235791	0.830354352585	1.60173744089	1.34672402446	2.35033448714	0.577872644618	0.0997693676865	1.27559024953	0.014484072992	0.00869677840485	-0.00176007167671	0.0548507054286	0.0448037506624	-0.00452106271824	0.0523828498285	4.19671616125	0.266910258629	1.50948373223	0.954172501303	-0.352379136606	
1.21120858189	1.40502048155	0.222431759192	0.888432535116	2.00418485487	0.319601269064	0.976624164141	1.43292446474	0.717802728598	4.93185244393	0.753191101029	0.963755973475	1.5903474627	1.111462602	2.53979042358	0.505885152269	0.193162715333	1.38153314807	0.00378666507054	0.0347973095595	-0.00161136896179	0.0565267181458	0.0607210167913	-0.00106476036481	0.0371066965005	1.31134503063	-0.428764020251	0.960710137989	2.37409302309	0.269659478504	
1.60119397045	1.58520383084	0.287330521685	0.643101746049	1.6870128951	0.485301677606	0.741538147071	1.5404276616	0.413665119722	4.44614922424	0.714643187876	0.813068646327	1.35943299909	1.84004251524	2.71495802017	0.416659182683	0.165683669197	1.57221724487	-0.0063341547942	-0.00311706637531	-0.0218112942158	0.0811466520064	0.0701539345073	-0.0197091468872	0.0654072206939	3.54335829726	-1.3408762381	0.228086840053	2.75699684607	-0.105198205633	
1.10387855813	1.43315257764	0.494528968346	0.484459519712	1.64540688772	0.24433978035	0.762917287565	1.83231162362	0.925931836894	4.45915160447	0.724817928449	0.926554964462	1.64402490605	0.960555714249	2.77155227704	0.447824261761	0.293174952548	1.28250550818	-0.00242332436768	0.0336973148156	0.0309010853626	0.0632796597903	0.0628327692328	-0.0201017873136	0.0267505327781	2.69585760786	-1.26965786056	0.521728027107	2.47915244929	0.567716364889	
1.00978970461	1.65646303603	0.1193890499	1.08932921605	2.19598631213	-0.0870847271478	0.756890857368	1.32825428088	0.50534797639	4.69287608387	0.894434132263	0.97539605748	1.60301380468	1.15956341415	2.56858693173	0.502734915485	0.258690720614	1.02484669291	0.0107193226296	0.0212884449515	0.00717795411364	0.0306633477229	0.0726137568069	-0.024304786001	0.0278996556493	2.11991132814	0.67080512039	1.1202661555	2.98224020871	0.152317918381	
0.803959223904	1.1055911282	0.361775798679	1.26891309045	2.08768575725	0.00644006227715	0.617465487115	2.67910389611	0.62350415117	5.45863344496	0.817589927635	1.28630746427	1.16212558754	1.02805370643	1.68159562906	0.435975690854	0.265620749106	1.59584453946	0.0256957882731	0.0462788074514	0.00275581119821	0.0583417235955	0.0324798924145	0.0161437025913	0.0626057152488	3.37126502969	-1.50278032325	1.52575435634	2.89315453643	-0.352367573653	
1.61750172703	1.57599023785	0.148042602608	0.495999159458	1.75979977908	0.30645210948	0.773447976853	1.65657819227	0.655927356991	4.48657271157	0.792266303546	0.790151167853	1.49922562123	1.21377846473	2.97988697396	0.520093956368	0.191791367153	1.37490683985	-0.00799629931401	0.036255469515	0.0013373253294	0.0566983656877	0.085435964355	0.00492890321461	0.0476729612429	2.7890266204	-0.691286424851	1.09881801209	3.01776049713	-0.0268128016879	
1.10173068387	1.55778980597	0.208749611064	0.328355960558	1.3350775827	0.0953555756948	0.849685233133	2.27739340539	0.454769227205	4.16041919459	0.765954258779	0.837196534792	1.41618860695	0.798080171959	3.10273654543	0.466343501423	0.145108630101	1.57048600432	-8.26929188821e-05	0.0635898456714	-0.00565478504611	0.0843488510796	0.0705904758852	0.0106440440517	0.0535519415615	3.46950826971	-0.524700985882	1.17654068201	2.82670743085	-0.0165741256379	
1.60299100413	1.45032863879	0.139566960843	0.534732541851	1.84878284507	0.286385502293	0.818735076352	1.6484813941	0.67083109461	4.57523606193	0.775456688553	0.844520716217	1.53651419855	1.14535319252	2.68278357091	0.531446561811	0.16690708874	1.34765121536	0.00830905839208	0.0304978755264	0.00174575308362	0.0555435860511	0.0875968709088	0.00775169191976	0.0467763925894	2.59241099663	-0.712480323984	1.06693073296	2.72355205659	-0.0520719992765	
